t,ls,alt,vel,ax,ay,az,hax,hay,haz
803913,20,1.76,0.04,0.36,0.17,9.72,0.48,-0.48,9.61
804118,20,1.82,0.11,0.05,0.32,9.76,-0.48,-2.88,9.13
804219,20,1.80,0.08,0.25,0.40,9.72,0.00,-2.88,8.17
804321,20,1.80,0.08,0.25,0.17,9.76,0.96,-3.36,8.17
804423,20,1.82,0.09,0.09,0.36,9.72,0.48,-1.44,9.13
804525,20,1.79,0.04,0.40,0.36,9.68,0.48,-0.48,9.13
804626,20,1.74,-0.04,0.17,0.28,9.72,-0.96,-1.44,7.21
804728,20,1.71,-0.08,0.17,0.36,9.72,1.44,-2.88,7.69
804830,20,1.70,-0.09,0.29,0.32,9.72,0.48,-1.44,9.13
805034,20,1.72,-0.05,0.09,0.32,9.76,-0.48,-0.96,9.61
805135,20,1.73,-0.02,0.21,0.28,9.76,1.44,-1.44,6.73
805237,20,1.69,-0.08,0.29,0.28,9.72,0.96,-2.40,8.17
805340,20,1.73,-0.01,0.13,0.36,9.72,1.44,-0.48,9.13
805443,20,1.75,0.01,0.25,0.24,9.72,1.44,-2.88,10.09
805545,20,1.71,-0.05,0.25,0.32,9.72,-0.48,-0.96,10.09
805647,20,1.71,-0.05,0.13,0.32,9.76,0.48,-1.44,8.65
805749,20,1.72,-0.03,0.21,0.32,9.76,0.00,-1.92,9.61
805851,20,1.68,-0.08,0.25,0.32,9.76,0.00,-2.88,8.17
806059,20,1.70,-0.04,0.17,0.28,9.72,0.48,-1.44,9.61
806161,20,1.73,0.00,0.25,0.28,9.72,-0.48,-3.36,8.65
806263,20,1.71,-0.03,0.25,0.32,9.72,0.00,-1.92,7.69
806365,20,1.68,-0.06,0.25,0.28,9.76,0.00,-1.92,8.65
806468,20,1.76,0.05,0.17,0.40,9.72,-0.48,0.00,10.57
806570,20,1.72,-0.01,0.21,0.24,9.76,-0.96,-2.40,8.17
806672,20,1.78,0.08,0.17,0.32,9.76,-1.44,-1.92,8.17
806775,20,1.82,0.13,0.29,0.32,9.72,0.00,-1.92,8.65
806877,20,1.85,0.16,0.17,0.32,9.76,0.00,-1.44,9.61
807081,20,1.84,0.10,0.25,0.32,9.76,0.00,-2.88,9.61
807182,20,1.83,0.08,0.25,0.36,9.76,-0.48,0.00,9.61
807284,20,1.78,0.00,0.21,0.32,9.76,-0.96,-1.44,9.61
807386,20,1.77,0.00,0.21,0.40,9.76,0.96,0.00,7.69
807488,20,1.73,-0.06,0.17,0.32,9.76,0.96,-2.88,8.65
807590,20,1.69,-0.12,0.13,0.28,9.72,0.00,-2.40,8.65
807692,20,1.66,-0.15,0.17,0.32,9.72,0.00,-2.40,9.13
807794,20,1.64,-0.17,0.25,0.32,9.72,0.00,-1.92,7.69
807998,20,1.64,-0.13,0.17,0.24,9.72,1.92,-2.40,9.61
808106,20,1.63,-0.13,0.29,0.28,9.76,-0.96,-1.44,8.17
808207,20,1.58,-0.19,0.13,0.36,9.76,-1.44,-3.36,8.65
808309,20,1.61,-0.12,0.36,0.36,9.87,0.48,-0.96,6.25
808411,20,1.59,-0.14,0.29,0.17,9.91,0.00,-2.88,12.01
808513,20,1.67,0.00,0.13,0.43,9.72,-1.44,-3.36,5.29
808615,20,1.71,0.06,0.36,0.24,9.80,0.48,-0.48,20.66
808717,20,1.72,0.07,0.25,0.24,9.72,-0.96,-4.32,2.88
808819,20,1.69,0.02,0.21,0.43,9.68,0.00,-2.88,7.21
809024,20,1.66,-0.02,0.32,0.32,9.68,1.44,-1.92,8.17
809125,20,1.63,-0.06,0.09,0.28,9.76,0.00,-2.88,9.61
809227,20,1.65,-0.02,0.13,0.32,9.76,0.48,-0.96,10.09
809329,20,1.62,-0.06,0.29,0.28,9.72,0.96,-1.44,9.13
809431,20,1.62,-0.06,0.13,0.32,9.76,0.48,-2.40,8.65
809533,20,1.67,0.03,0.29,0.28,9.72,1.44,-1.92,7.21
809635,20,1.58,-0.10,0.29,0.28,9.72,-0.48,-1.92,7.21
809737,20,1.57,-0.11,0.09,0.32,9.76,-0.48,-2.88,6.25
809839,20,1.59,-0.06,0.29,0.28,9.76,-0.48,-3.84,7.21
810045,20,1.62,0.00,0.17,0.32,9.76,0.48,-1.44,11.05
810147,20,1.67,0.07,0.09,0.40,9.72,0.96,-3.84,9.61
810249,20,1.65,0.03,0.32,0.24,9.76,-0.48,-0.48,7.69
810351,20,1.70,0.10,0.13,0.28,9.76,0.96,-2.40,7.69
810453,20,1.64,0.01,0.21,0.36,9.72,0.48,-2.40,7.69
810555,20,1.60,-0.05,0.29,0.32,9.72,0.96,-1.44,8.65
810657,20,1.61,-0.03,0.13,0.32,9.76,0.00,-0.48,6.25
810759,20,1.56,-0.09,0.13,0.36,9.76,0.48,-1.44,7.69
810963,20,1.52,-0.13,0.25,0.32,9.72,1.92,-1.92,7.21
811071,20,1.56,-0.05,0.13,0.24,9.76,0.96,-1.44,9.61
811172,20,1.56,-0.05,0.25,0.36,9.72,0.48,-2.40,9.13
811274,20,1.60,0.01,0.29,0.36,9.72,0.00,-1.44,10.09
811376,20,1.60,0.02,0.13,0.28,9.76,0.00,-1.44,9.13
811478,20,1.68,0.13,0.32,0.32,9.72,0.00,-2.40,7.69
811580,20,1.70,0.14,0.17,0.32,9.76,-0.96,-1.92,9.13
811682,20,1.62,0.02,0.17,0.32,9.72,-0.48,-1.44,6.25
811784,20,1.65,0.07,0.32,0.36,9.68,0.96,-2.40,9.61
811988,20,1.71,0.14,0.17,0.36,9.72,0.48,-2.88,7.21
812090,20,1.78,0.23,0.21,0.32,9.76,0.96,-1.44,8.17
812191,20,1.78,0.21,0.29,0.28,9.76,0.96,-3.36,5.29
812293,20,1.77,0.16,0.17,0.36,9.72,0.96,-0.96,8.65
812396,20,1.77,0.14,0.17,0.32,9.72,0.48,-1.92,9.61
812498,20,1.77,0.14,0.29,0.32,9.72,0.48,-1.44,9.13
812600,20,1.77,0.11,0.17,0.36,9.72,0.48,-1.92,9.61
812702,20,1.74,0.06,0.21,0.32,9.72,0.96,-0.48,9.61
812805,20,1.68,-0.04,0.25,0.32,9.72,0.48,-1.92,8.17
813009,20,1.70,0.00,0.17,0.36,9.72,1.44,-0.96,8.65
813111,20,1.71,0.02,0.17,0.32,9.72,0.48,0.00,9.13
813213,20,1.68,-0.03,0.17,0.36,9.76,0.48,-2.40,8.17
813315,20,1.67,-0.03,0.17,0.32,9.76,0.48,-1.44,7.21
813417,20,1.68,-0.02,0.25,0.36,9.72,-0.48,-2.40,9.13
813519,20,1.73,0.05,0.25,0.36,9.72,-0.48,-1.92,7.69
813621,20,1.74,0.06,0.13,0.28,9.76,-0.48,-2.40,7.69
813723,20,1.76,0.09,0.25,0.36,9.72,-0.48,-1.44,8.65
813929,20,1.83,0.15,0.21,0.36,9.76,0.96,-2.40,6.73
814036,20,1.82,0.13,0.17,0.32,9.72,1.44,-2.40,8.17
814137,20,1.84,0.15,0.25,0.40,9.76,0.00,-0.48,8.65
814239,20,1.84,0.13,0.21,0.32,9.72,-0.48,-1.92,8.17
814341,20,1.79,0.03,0.21,0.28,9.72,0.96,-1.44,8.65
814443,20,1.76,-0.01,0.17,0.36,9.72,0.00,-1.92,11.53
814546,20,1.76,-0.01,0.25,0.32,9.76,1.44,-1.44,8.17
814648,20,1.76,-0.03,0.21,0.28,9.76,0.00,-2.40,8.17
814750,20,1.74,-0.06,0.17,0.36,9.72,-0.48,-2.40,9.13
814954,20,1.70,-0.11,0.21,0.36,9.72,0.48,-1.44,5.77
815056,20,1.70,-0.09,0.21,0.28,9.72,0.96,-1.92,9.61
815158,20,1.71,-0.07,0.17,0.28,9.76,0.48,-1.92,8.65
815260,20,1.74,-0.02,0.25,0.32,9.72,0.00,-0.48,8.65
815362,20,1.78,0.03,0.13,0.32,9.72,0.00,-2.88,7.69
815464,20,1.73,-0.04,0.25,0.32,9.72,-0.96,-2.88,7.69
815566,20,1.69,-0.10,0.21,0.32,9.72,0.00,-0.96,8.17
815669,20,1.67,-0.12,0.21,0.36,9.72,0.00,-1.92,7.69
815771,20,1.71,-0.04,0.21,0.32,9.72,0.00,-0.96,7.69
815977,20,1.66,-0.11,0.17,0.32,9.76,-0.96,-2.40,8.65
816078,20,1.63,-0.14,0.21,0.32,9.76,0.00,-2.40,9.61
816180,20,1.63,-0.13,0.25,0.32,9.76,0.96,-1.44,7.69
816282,20,1.65,-0.09,0.21,0.32,9.72,0.00,-1.44,8.65
816384,20,1.69,-0.02,0.21,0.32,9.76,0.48,-3.84,8.65
816486,20,1.74,0.07,0.25,0.28,9.72,0.00,-1.92,8.65
816588,20,1.73,0.05,0.17,0.32,9.72,-0.96,-1.92,8.17
816690,20,1.74,0.06,0.21,0.36,9.72,-0.48,-0.96,8.65
816894,20,1.76,0.07,0.21,0.24,9.76,-0.48,-3.36,7.21
817003,20,1.73,0.01,0.13,0.32,9.72,0.96,-3.36,7.69
817104,20,1.72,-0.01,0.36,0.24,9.91,-0.96,-1.44,4.81
817206,20,1.69,-0.05,0.29,0.36,9.72,0.96,-1.92,12.97
817308,20,1.69,-0.03,0.25,0.32,9.80,-2.88,-1.92,10.09
817410,20,1.65,-0.09,0.32,0.36,9.72,-1.44,-7.69,-8.17
817512,20,1.60,-0.15,0.17,0.24,9.80,0.96,-0.48,17.30
817614,20,1.61,-0.13,0.17,0.32,9.76,0.48,-1.44,10.09
817716,20,1.62,-0.10,0.25,0.28,9.76,0.00,-2.88,6.73
817920,20,1.72,0.08,0.13,0.36,9.72,0.48,-1.92,8.17
818022,20,1.72,0.06,0.29,0.32,9.72,0.00,-0.96,8.17
818124,20,1.72,0.05,0.21,0.36,9.72,0.48,-1.92,7.69
818226,20,1.69,0.02,0.17,0.28,9.72,0.48,-1.44,7.69
818329,20,1.73,0.07,0.17,0.28,9.72,0.48,-0.48,10.09
818431,20,1.80,0.16,0.17,0.36,9.76,0.00,-1.92,7.69
818534,20,1.79,0.13,0.17,0.32,9.72,-0.48,-1.92,7.69
818637,20,1.73,0.03,0.21,0.28,9.76,-0.96,-2.88,8.17
818738,20,1.75,0.06,0.17,0.36,9.72,-0.48,-0.96,7.21
818942,20,1.73,0.02,0.21,0.28,9.76,0.96,-2.40,8.65
819043,20,1.70,-0.03,0.17,0.24,9.76,0.48,-3.84,7.21
819145,20,1.64,-0.10,0.21,0.32,9.76,-0.48,-1.44,9.13
819247,20,1.72,0.01,0.25,0.32,9.72,0.48,-0.96,7.21
819349,20,1.71,0.00,0.21,0.32,9.72,0.96,-1.92,6.73
819451,20,1.71,0.00,0.21,0.28,9.72,0.48,-0.96,8.17
819553,20,1.70,-0.02,0.17,0.32,9.76,0.48,-1.92,7.21
819655,20,1.67,-0.05,0.21,0.32,9.72,0.48,-1.44,10.09
819861,20,1.68,-0.02,0.21,0.32,9.76,0.96,-3.36,6.25
819968,20,1.69,-0.01,0.21,0.32,9.72,-0.96,-2.40,7.69
820069,20,1.64,-0.09,0.17,0.28,9.72,0.48,-1.44,8.65
820171,20,1.65,-0.06,0.21,0.32,9.76,0.96,-1.92,8.17
820273,20,1.71,0.03,0.21,0.32,9.68,0.00,-3.36,8.65
820375,20,1.68,-0.01,0.25,0.32,9.76,0.00,-2.88,10.09
820478,20,1.68,-0.02,0.21,0.32,9.76,-0.48,-1.92,9.61
820580,20,1.69,0.00,0.21,0.36,9.72,-0.48,-0.96,8.65
820682,20,1.65,-0.06,0.17,0.32,9.72,0.48,-2.40,8.17
820886,20,1.67,-0.02,0.25,0.28,9.76,-0.96,-1.92,7.69
820988,20,1.72,0.06,0.25,0.40,9.72,0.00,-3.36,6.73
821090,20,1.78,0.15,0.17,0.28,9.72,-0.48,-0.96,9.13
821192,20,1.82,0.19,0.17,0.28,9.76,0.48,-1.92,9.13
821294,20,1.85,0.22,0.13,0.36,9.72,0.96,-1.92,9.13
821396,20,1.87,0.22,0.25,0.32,9.72,0.48,-1.92,8.17
821498,20,1.84,0.15,0.21,0.24,9.72,0.00,-2.88,8.17
821600,20,1.85,0.14,0.17,0.40,9.76,-0.48,-1.92,8.17
821702,20,1.82,0.08,0.25,0.28,9.72,-0.48,-1.44,8.17
821906,20,1.83,0.07,0.13,0.32,9.72,-0.96,-1.44,7.69
822008,20,1.82,0.05,0.25,0.28,9.72,0.48,-1.92,8.65
822110,20,1.78,-0.02,0.21,0.28,9.72,-0.96,-1.44,10.09
822212,20,1.79,0.00,0.25,0.28,9.76,0.00,-0.96,9.61
822314,20,1.84,0.07,0.21,0.32,9.72,-0.96,-0.96,9.13
822416,20,1.92,0.18,0.25,0.36,9.76,0.48,-0.48,8.17
822518,20,1.91,0.15,0.13,0.28,9.72,0.48,-2.88,7.21
822620,20,1.96,0.21,0.21,0.40,9.72,-0.48,-0.48,6.73
822826,20,2.03,0.25,0.25,0.36,9.76,-0.48,-2.88,9.61
822933,20,2.02,0.21,0.17,0.24,9.72,0.48,-2.88,8.65
823035,20,2.02,0.19,0.21,0.40,9.72,0.00,-2.40,9.13
823137,20,1.98,0.11,0.17,0.36,9.76,0.48,-1.44,10.57
823239,20,1.95,0.04,0.17,0.32,9.72,0.48,-0.48,9.13
823341,20,1.88,-0.06,0.17,0.32,9.72,-0.48,-2.40,6.73
823443,20,1.88,-0.07,0.17,0.40,9.76,-0.48,-2.40,10.09
823544,20,1.87,-0.08,0.25,0.24,9.72,0.00,-3.36,7.69
823646,20,1.84,-0.11,0.21,0.32,9.76,-0.96,-2.40,7.69
823850,20,1.91,0.00,0.21,0.40,9.72,-0.48,-1.44,9.13
823952,20,1.94,0.04,0.17,0.24,9.72,0.00,-2.40,6.73
824053,20,2.01,0.13,0.21,0.28,9.76,0.00,-0.96,8.17
824155,20,1.92,-0.01,0.13,0.40,9.76,0.00,-1.92,10.57
824258,20,1.90,-0.04,0.21,0.28,9.72,0.00,-1.92,9.61
824360,20,1.90,-0.04,0.25,0.28,9.76,-0.48,-2.40,8.17
824462,20,1.86,-0.09,0.25,0.36,9.76,0.00,-1.44,8.65
824564,20,1.79,-0.19,0.21,0.36,9.72,-0.48,-1.92,8.65
824667,20,1.82,-0.13,0.25,0.17,9.76,0.48,-1.92,8.65
824873,20,1.79,-0.15,0.13,0.32,9.72,1.44,-1.92,10.09
824975,20,1.82,-0.09,0.25,0.32,9.68,0.48,-1.92,11.05
825077,20,1.82,-0.08,0.21,0.17,9.72,0.96,-1.92,9.13
825179,20,1.82,-0.07,0.13,0.40,9.72,0.00,-1.44,10.09
825281,20,1.89,0.04,0.29,0.32,9.72,0.48,-1.44,8.65
825383,20,1.84,-0.03,0.17,0.28,9.72,1.44,-0.96,8.65
825485,20,1.86,0.00,0.21,0.32,9.72,0.48,-1.44,9.13
825587,20,1.83,-0.04,0.25,0.32,9.72,-0.48,-1.92,9.13
825791,20,1.88,0.04,0.21,0.21,9.91,-1.44,-1.92,10.09
825900,20,1.89,0.05,0.29,0.21,9.80,0.00,-1.44,11.53
826001,20,1.88,0.02,0.25,0.43,9.76,-0.48,-2.88,12.49
826103,20,1.84,-0.04,0.25,0.32,9.80,2.40,-2.40,21.62
826205,20,1.83,-0.05,0.21,0.21,9.76,-1.92,-6.25,-8.65
826307,20,1.83,-0.04,0.17,0.40,9.68,0.00,-0.96,10.09
826409,20,1.86,0.01,0.25,0.32,9.80,-0.48,-1.92,9.13
826511,20,1.83,-0.04,0.17,0.28,9.72,0.00,-1.92,8.17
826613,20,1.89,0.05,0.21,0.36,9.72,-0.48,-1.44,8.17
826818,20,1.89,0.05,0.29,0.28,9.76,-0.96,-1.92,6.25
826925,20,1.91,0.07,0.09,0.36,9.76,0.48,-1.44,6.73
827026,20,1.94,0.11,0.25,0.28,9.76,0.48,-2.40,7.21
827129,20,1.87,0.00,0.17,0.28,9.76,0.96,-2.88,5.77
827232,20,1.89,0.02,0.17,0.32,9.76,0.96,-2.88,10.57
827333,20,1.92,0.07,0.29,0.28,9.72,-0.48,-1.92,7.69
827435,20,1.91,0.05,0.17,0.36,9.76,1.44,-1.92,8.17
827537,20,1.87,-0.01,0.21,0.40,9.72,0.00,-3.36,6.73
827639,20,1.87,-0.02,0.29,0.36,9.72,0.48,-1.92,8.17
827844,20,1.88,0.00,0.05,0.40,9.76,0.00,-1.92,8.65
827946,20,1.88,0.01,0.25,0.32,9.76,0.48,-2.40,6.73
828048,20,1.85,-0.03,0.21,0.36,9.72,0.00,-2.88,6.25
828150,20,1.83,-0.06,0.17,0.28,9.76,0.00,-1.44,9.61
828252,20,1.85,-0.04,0.21,0.32,9.72,-0.48,-0.48,8.65
828354,20,1.84,-0.04,0.29,0.32,9.76,0.96,-1.92,8.17
828456,20,1.78,-0.13,0.21,0.24,9.72,0.48,-2.88,7.69
828558,20,1.77,-0.12,0.36,0.32,9.72,-0.48,-1.92,8.17
828762,20,1.77,-0.11,0.17,0.32,9.76,-0.96,-2.40,7.21
828868,20,1.79,-0.06,0.13,0.36,9.76,-0.48,-2.40,9.13
828969,20,1.81,-0.02,0.25,0.32,9.76,0.96,-1.92,7.21
829071,20,1.83,0.01,0.13,0.32,9.72,0.48,-1.92,8.65
829173,20,1.80,-0.03,0.29,0.32,9.72,1.44,-2.88,8.17
829275,20,1.79,-0.05,0.25,0.32,9.72,0.00,-0.96,9.13
829377,20,1.77,-0.07,0.17,0.36,9.76,0.00,-1.92,7.21
829479,20,1.78,-0.05,0.21,0.32,9.72,-0.48,-0.96,8.65
829581,20,1.83,0.03,0.21,0.36,9.76,0.48,-1.92,11.53
829785,20,1.82,0.01,0.17,0.36,9.76,0.00,-1.92,7.69
829886,20,1.86,0.07,0.25,0.28,9.76,0.00,-1.44,9.61
829988,20,1.88,0.10,0.17,0.40,9.76,0.48,-1.44,5.29
830090,20,1.88,0.09,0.25,0.28,9.72,1.44,-1.44,6.25
830192,20,1.87,0.06,0.17,0.24,9.72,0.00,-1.92,8.17
830294,20,1.93,0.14,0.21,0.40,9.72,0.00,-0.48,7.69
830396,20,1.90,0.09,0.25,0.28,9.76,0.00,-2.40,9.61
830498,20,1.87,0.04,0.17,0.32,9.76,0.00,-1.92,9.61
830702,20,1.92,0.11,0.17,0.28,9.72,-0.96,-2.40,8.65
830807,20,1.91,0.08,0.25,0.28,9.72,0.00,-2.40,7.21
830908,20,1.93,0.10,0.21,0.28,9.76,0.00,-2.40,7.69
831010,20,1.91,0.06,0.29,0.24,9.72,-0.96,-2.88,8.17
831111,20,1.85,-0.04,0.25,0.32,9.72,0.00,-1.92,8.65
831213,20,1.85,-0.04,0.21,0.32,9.72,0.96,-3.36,8.65
831315,20,1.89,0.02,0.21,0.40,9.72,0.48,-1.44,7.69
831417,20,1.88,0.01,0.09,0.36,9.72,-0.96,-1.92,8.17
831519,20,1.88,0.01,0.13,0.32,9.72,-0.48,-2.88,8.65
831726,20,1.83,-0.06,0.21,0.40,9.72,0.00,-2.88,8.65
831837,20,1.83,-0.05,0.17,0.32,9.72,-0.48,-1.44,7.69
831938,20,1.82,-0.07,0.21,0.32,9.76,0.96,-1.92,9.13
832040,20,1.84,-0.03,0.29,0.32,9.72,0.48,-1.92,9.61
832142,20,1.84,-0.04,0.13,0.32,9.76,0.48,-2.88,10.09
832244,20,1.86,0.00,0.13,0.40,9.72,-0.48,-3.84,7.69
832346,20,1.87,0.01,0.25,0.28,9.76,0.00,-1.44,8.17
832448,20,1.86,0.00,0.17,0.28,9.76,0.00,-2.40,6.73
832550,20,1.88,0.02,0.29,0.36,9.76,0.00,-2.40,8.17
832754,20,1.80,-0.09,0.29,0.28,9.68,-0.48,-1.92,7.69
832856,20,1.83,-0.04,0.09,0.28,9.76,1.44,-3.36,7.69
832958,20,1.82,-0.04,0.21,0.32,9.72,0.96,-2.40,8.17
833060,20,1.83,-0.03,0.17,0.32,9.72,-0.48,-1.92,8.17
833163,20,1.81,-0.06,0.13,0.32,9.76,0.00,-2.88,8.65
833265,20,1.80,-0.07,0.29,0.32,9.72,0.48,-1.92,8.17
833367,20,1.83,-0.01,0.17,0.36,9.72,0.00,-3.36,8.65
833469,20,1.83,-0.02,0.17,0.32,9.76,0.00,-1.92,8.65
833572,20,1.83,-0.01,0.29,0.24,9.72,-0.96,-0.96,7.69
833778,20,1.88,0.07,0.13,0.43,9.72,0.48,-1.44,8.17
833879,20,1.87,0.04,0.29,0.28,9.72,2.40,-1.92,8.17
833981,20,1.88,0.05,0.13,0.36,9.72,0.00,-1.44,7.69
834083,20,1.91,0.08,0.13,0.40,9.76,0.00,-2.40,8.17
834185,20,1.90,0.07,0.25,0.24,9.72,0.00,-3.36,8.65
834287,20,1.85,-0.01,0.25,0.24,9.76,0.96,-0.48,8.65
834389,20,1.84,-0.02,0.21,0.32,9.72,-0.96,-1.44,8.65
834491,20,1.85,-0.01,0.36,0.40,9.68,-1.92,-1.92,11.05
834696,20,1.83,-0.03,0.21,0.40,9.64,-0.96,-1.92,4.81
834804,20,1.85,-0.01,0.17,0.47,9.72,1.44,-0.96,12.01
834906,20,1.83,-0.03,0.32,0.24,9.80,0.48,1.44,24.99
835008,20,1.86,0.01,0.17,0.28,9.80,1.92,-1.92,25.47
835110,20,1.84,-0.02,0.32,0.36,9.72,0.48,-1.92,9.61
835212,20,1.86,0.02,0.21,0.28,9.72,-0.48,-2.40,9.61
835314,20,1.85,0.00,0.21,0.32,9.76,0.48,-1.44,7.21
835416,20,1.87,0.02,0.25,0.28,9.72,0.48,-1.92,8.17
835518,20,1.90,0.07,0.17,0.28,9.72,0.00,-1.44,9.61
835723,20,1.91,0.07,0.05,0.36,9.76,-0.48,-2.40,8.65
835824,20,1.88,0.03,0.29,0.28,9.76,0.96,-2.40,10.57
835926,20,1.86,0.00,0.13,0.32,9.72,0.48,-1.92,7.69
836028,20,1.85,-0.02,0.25,0.36,9.72,0.48,-1.44,8.65
836130,20,1.85,-0.03,0.25,0.32,9.72,0.00,-1.44,7.69
836232,20,1.85,-0.02,0.09,0.36,9.76,-0.48,-2.88,8.17
836334,20,1.86,-0.02,0.25,0.24,9.72,0.48,-1.92,5.29
836436,20,1.84,-0.04,0.17,0.40,9.72,0.00,-0.96,10.09
836538,20,1.84,-0.03,0.17,0.32,9.76,-1.44,-1.92,7.21
836743,20,1.90,0.06,0.25,0.28,9.72,-0.48,-1.44,8.17
836845,20,1.85,-0.02,0.25,0.28,9.76,0.96,-3.36,7.21
836947,20,1.84,-0.04,0.21,0.28,9.72,1.44,-3.36,8.65
837049,20,1.85,-0.02,0.29,0.32,9.72,0.48,-1.44,8.17
837151,20,1.88,0.03,0.09,0.32,9.76,0.48,-1.92,8.17
837253,20,1.91,0.07,0.13,0.32,9.76,-0.48,-1.44,7.69
837355,20,1.90,0.05,0.25,0.28,9.72,0.48,-2.40,7.69
837457,20,1.88,0.01,0.17,0.28,9.76,-0.96,-1.92,9.13
837663,20,1.90,0.04,0.17,0.43,9.72,0.48,-1.92,8.17
837771,20,1.91,0.04,0.29,0.28,9.72,0.00,-1.44,6.73
837872,20,1.85,-0.05,0.17,0.28,9.76,-0.48,-0.48,7.21
837974,20,1.82,-0.09,0.25,0.32,9.76,-0.48,-1.92,8.65
838076,20,1.85,-0.03,0.21,0.32,9.76,-0.48,-0.96,9.61
838178,20,1.85,-0.03,0.13,0.24,9.72,0.96,-1.44,9.13
838280,20,1.87,0.00,0.32,0.32,9.72,0.00,-1.92,9.13
838382,20,1.88,0.01,0.17,0.47,9.68,0.00,-0.96,8.65
838484,20,1.86,-0.01,0.21,0.28,9.76,-0.48,-1.92,9.61
838689,20,1.88,0.01,0.09,0.36,9.72,-1.44,-2.88,7.69
838791,20,1.84,-0.04,0.25,0.36,9.72,-0.96,-1.92,7.69
838893,20,1.92,0.07,0.17,0.24,9.76,0.48,-1.44,7.69
838995,20,1.94,0.08,0.21,0.43,9.76,0.00,-1.92,7.21
839097,20,1.93,0.07,0.21,0.32,9.72,1.44,-3.36,10.57
839201,20,1.97,0.12,0.17,0.32,9.76,0.48,-1.92,6.25
839303,20,1.96,0.08,0.25,0.21,9.72,-0.96,-0.96,9.13
839405,20,1.94,0.05,0.17,0.32,9.72,-0.48,-0.96,8.17
839507,20,1.88,-0.04,0.17,0.36,9.76,0.48,-2.40,7.69
839711,20,1.83,-0.11,0.13,0.28,9.76,0.96,-1.44,9.13
839812,20,1.87,-0.03,0.32,0.36,9.72,0.48,-2.40,8.17
839914,20,1.90,0.01,0.29,0.24,9.72,0.48,-1.44,8.17
840016,20,1.92,0.03,0.25,0.40,9.72,0.00,-1.92,6.25
840118,20,1.94,0.06,0.25,0.24,9.72,0.00,-1.92,9.13
840220,20,1.91,0.02,0.21,0.32,9.76,0.96,-0.96,9.13
840322,20,1.89,-0.02,0.29,0.36,9.72,1.92,-3.36,9.61
840424,20,1.86,-0.05,0.17,0.32,9.72,0.48,-1.44,8.65
840628,20,1.92,0.04,0.17,0.36,9.72,0.96,-1.44,10.57
840737,20,1.96,0.10,0.13,0.24,9.76,0.48,-0.96,11.53
840839,20,1.97,0.10,0.29,0.32,9.72,1.44,-2.88,6.25
840941,20,1.95,0.07,0.25,0.24,9.76,0.48,-1.92,7.69
841043,20,2.01,0.14,0.13,0.40,9.76,1.44,-1.92,7.69
841145,20,2.02,0.15,0.17,0.40,9.76,1.44,-1.92,9.13
841246,20,2.06,0.19,0.21,0.24,9.76,0.96,-1.44,8.65
841348,20,1.98,0.05,0.21,0.28,9.76,0.00,-2.40,7.69
841450,20,2.04,0.14,0.25,0.36,9.76,-1.44,-1.92,8.65
841653,20,2.08,0.16,0.21,0.28,9.72,-0.48,-2.40,6.73
841755,20,2.08,0.15,0.13,0.28,9.72,-0.48,-1.44,6.73
841857,20,2.08,0.13,0.29,0.28,9.76,0.00,-2.88,8.65
841959,20,2.07,0.10,0.21,0.32,9.76,0.00,-1.44,9.13
842061,20,1.99,-0.03,0.09,0.28,9.72,0.48,-1.92,9.13
842163,20,1.95,-0.09,0.29,0.28,9.72,0.96,-1.44,9.13
842265,20,1.97,-0.06,0.17,0.36,9.72,0.00,-1.92,8.65
842367,20,1.97,-0.05,0.17,0.32,9.72,0.48,-0.96,9.61
842469,20,1.94,-0.09,0.29,0.28,9.72,0.48,-2.88,8.17
842675,20,1.90,-0.14,0.13,0.43,9.72,0.96,-1.44,8.17
842777,20,1.95,-0.04,0.25,0.24,9.72,0.48,-0.96,10.09
842879,20,2.01,0.05,0.21,0.36,9.72,0.96,-2.40,9.61
842981,20,1.99,0.00,0.17,0.32,9.76,0.48,-2.40,9.61
843083,20,1.99,0.00,0.29,0.24,9.72,-0.48,-1.44,9.61
843185,20,1.97,-0.02,0.25,0.32,9.76,-2.40,-1.92,10.57
843288,20,1.97,-0.02,0.29,0.32,9.72,-0.48,-1.92,9.61
843390,20,1.99,0.01,0.32,0.28,9.91,-1.44,-1.92,10.57
843594,20,1.90,-0.13,0.21,0.36,9.80,-1.92,-2.40,11.53
843703,20,1.92,-0.09,0.25,0.28,9.80,-0.96,0.48,7.69
843804,20,1.90,-0.10,0.25,0.32,9.80,2.40,-1.44,28.83
843906,20,1.97,0.01,0.17,0.24,9.76,0.00,-0.48,10.09
844008,20,1.95,-0.02,0.25,0.28,9.72,0.00,-1.92,9.13
844110,20,1.93,-0.04,0.25,0.28,9.72,0.48,-0.96,10.09
844212,20,1.94,-0.02,0.21,0.28,9.76,0.00,-0.96,9.61
844314,20,1.92,-0.06,0.13,0.40,9.72,-0.48,-1.44,8.65
844416,20,1.97,0.03,0.25,0.28,9.76,-0.96,-1.92,8.65
844620,20,1.92,-0.05,0.09,0.36,9.80,0.48,-0.96,8.65
844722,20,1.83,-0.18,0.36,0.28,9.72,0.00,-2.40,9.13
844824,20,1.87,-0.09,0.21,0.28,9.72,0.48,-0.48,9.13
844926,20,1.87,-0.08,0.17,0.43,9.76,0.48,-0.96,9.61
